首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
B,6,"Bo Peep Bo Peep","T-ara",押爆,极限,91,17,0,A - 左边单点、右下单点,A - 左边单点、右边单点,1369310,34 + 0.2
B,6,"Bo Peep Bo Peep","T-ara",押爆,极限,114,19,24,A - 右下单点,A - 右边长条开始,1369190,34 - 0.2
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,531,63,23,B - 右边滑点,B - 右下单点,1371083,35 - 0.1
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,520,62,23,B - 左下滑点,B - 左边右滑条开始,1369872,34 + 0.2
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,76,15,31,A - 左边滑点,A - 右下单点,1369824,35 - 0.2
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,110,19,15,A - 左下滑点,A - 左下单点,1369708,34 + 0.1
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,551,64,23,B - 左下左滑条结尾、右边单点,B - 左下单点,1369701,34 + 0.1
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,519,62,16,B - 左边单点,B - 右边滑点,1369700,34 + 0.1
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,521,62,25,B - 左下滑点,B - 左边右滑条中间,1369699,34 + 0.1
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,533,63,26,B - 右边滑点,B - 右下单点,1369699,34 + 0.1
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,509,61,23,B - 右下滑点,B - 左边单点,1369353,34 - 0.1
B,6,"Bo Peep Bo Peep","T-ara",超极限,极限,520,62,18,B - 左下滑点,B - 右边滑点,1369353,34 - 0.1
M,6,"Mimimi","Serebro",非押爆,爆气,462,57,4,B - 右边单点,B - 左下单点、右边单点,1368516,41 - 0.5
M,6,"Mimimi","Serebro",非押爆,爆气,464,57,12,B - 左边单点,B - 左下单点、右边单点,1368516,41 - 0.5
M,6,"Mimimi","Serebro",押爆,爆气,461,57,0,B - 右边单点,B - 左下单点、右边单点,1373820,42 - 0.5
M,6,"Mimimi","Serebro",押爆,爆气,463,57,8,B - 左边单点,B - 左下单点、右边单点,1373820,42 - 0.5
M,6,"Mimimi","Serebro",超极限,爆气,463,57,7,B - 一单点（cool）、左边单点,B - 左下单点、右边单点,1373940,43 - 0.5
M,6,"Mimimi","Serebro",超极限,爆气,463,57,8,B - 一单点（cool）、左边单点,B - 左下单点、右边单点,1373940,43 - 0.5
M,6,"Mimimi","Serebro",超极限,爆气,461,56,31,B - 右边单点,B - 左下单点、右边单点,1373820,42 - 0.5
,,"微微一笑很倾城","杨洋",非押爆,极限,455,65,20,B - 右边单点,B - 左边单点、右边单点,1297777,32 - 0.3
,,"微微一笑很倾城","杨洋",非押爆,极限,540,73,20,B - 左边单点,B - 左边单点、右边单点,1297777,32 - 0.3
,,"微微一笑很倾城","杨洋",非押爆,极限,453,65,12,B - 左边滑点,B - 左边单点、右边单点,1296738,31 + 0.1
,,"微微一笑很倾城","杨洋",非押爆,极限,538,73,12,B - 右边滑点,B - 左边单点、右边单点,1296738,31 + 0.1
,,"微微一笑很倾城","杨洋",非押爆,极限,448,65,4,B - 右边滑点,B - 左下单点、右下单点,1296736,31 + 0.1
,,"微微一笑很倾城","杨洋",非押爆,极限,533,73,4,B - 左边滑点,B - 左边单点、右边单点,1296736,31 + 0.1
,,"微微一笑很倾城","杨洋",非押爆,极限,184,29,20,A - 左边单点,A - 左边单点、右边单点,1296393,31 - 0.1
,,"微微一笑很倾城","杨洋",非押爆,极限,267,37,20,A - 右下单点,A - 左边单点、右边单点,1296393,31 - 0.1
,,"微微一笑很倾城","杨洋",非押爆,极限,454,65,13,B - 右下单点,B - 左边单点、右边单点,1296046,31 - 0.3
,,"微微一笑很倾城","杨洋",非押爆,极限,456,65,21,B - 右边单点,B - 左边单点、右边单点,1296046,31 - 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,454,65,16,B - 右下单点,B - 左边单点、右边单点,1299508,33 - 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,539,73,16,B - 左下单点,B - 左边单点、右边单点,1299508,33 - 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,449,65,8,B - 左下滑点,B - 左边单点、右边单点,1299506,33 - 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,534,73,8,B - 右下滑点,B - 左边单点、右边单点,1299506,33 - 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,444,65,0,B - 右下滑点,B - 左下单点、右下单点,1299504,33 - 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,529,73,0,B - 左下滑点,B - 左边单点、右边单点,1299504,33 - 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,450,65,9,B - 左边滑点,B - 左边单点、右边单点,1298814,32 + 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,535,73,9,B - 右边滑点,B - 左边单点、右边单点,1298814,32 + 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,445,65,1,B - 右边滑点,B - 左下单点、右下单点,1298812,32 + 0.3
,,"微微一笑很倾城","杨洋",押爆,极限,530,73,1,B - 左边滑点,B - 左边单点、右边单点,1298812,32 + 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,454,65,15,B - 右下单点,B - 左边单点、右边单点,1299508,33 - 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,539,73,15,B - 左下单点,B - 左边单点、右边单点,1299508,33 - 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,449,65,7,B - 左下滑点,B - 左边单点、右边单点,1299506,33 - 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,534,73,7,B - 右下滑点,B - 左边单点、右边单点,1299506,33 - 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,444,64,31,B - 右下滑点,B - 左下单点、右下单点,1299504,33 - 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,529,72,31,B - 左下滑点,B - 左边单点、右边单点,1299504,33 - 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,450,65,9,B - 左边滑点,B - 左边单点、右边单点,1298814,32 + 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,535,73,9,B - 右边滑点,B - 左边单点、右边单点,1298814,32 + 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,445,65,1,B - 右边滑点,B - 左下单点、右下单点,1298812,32 + 0.3
,,"微微一笑很倾城","杨洋",超极限,极限,530,73,1,B - 左边滑点,B - 左边单点、右边单点,1298812,32 + 0.3
,,"动物森林","范玮琪",非押爆,爆气,326,61,28,B - 左边单点,B - 左下单点,814852,25 - 0.1
,,"动物森林","范玮琪",非押爆,爆气,123,27,28,A - 右边单点,A - 左边右滑条中间,814842,25 - 0.1
,,"动物森林","范玮琪",非押爆,爆气,117,26,16,A - 右下单点,A - 右下长条结尾、左下单点,814316,25 - 0.2
,,"动物森林","范玮琪",非押爆,爆气,118,26,20,A - 左下单点,A - 左下单点,814316,25 - 0.2
,,"动物森林","范玮琪",非押爆,爆气,114,25,28,A - 右边单点,A - 右边单点,813787,25 - 0.3
,,"动物森林","范玮琪",非押爆,爆气,330,62,24,B - 右下单点,B - 右下右滑条中间,812728,25 - 0.5
,,"动物森林","范玮琪",非押爆,爆气,121,27,12,A - 左边单点,A - 左边右滑条中间,812722,25 - 0.5
,,"动物森林","范玮琪",非押爆,爆气,124,28,0,A - 右边单点,A - 左边右滑条中间,812720,25 - 0.5
,,"动物森林","范玮琪",非押爆,爆气,328,62,12,B - 右边单点,B - 左下长条中间,812199,24 + 0.4
,,"动物森林","范玮琪",非押爆,爆气,109,25,8,A - 右边长条中间,A - 右边滑点,811665,24 + 0.3
,,"动物森林","范玮琪",押爆,爆气,116,26,12,A - 右下单点,A - 右下长条结尾、左下单点,819620,26 - 0.2
,,"动物森林","范玮琪",押爆,爆气,123,27,28,A - 右边单点,A - 左边右滑条中间,818024,26 - 0.5
,,"动物森林","范玮琪",押爆,爆气,332,63,0,B - 右下滑点,B - 右下右滑条结尾、左边单点,816970,25 + 0.3
,,"动物森林","范玮琪",押爆,爆气,118,26,24,A - 左下单点,A - 右下滑点,816437,25 + 0.2
,,"动物森林","范玮琪",押爆,爆气,123,27,26,A - 右边单点,A - 左边右滑条中间,816433,25 + 0.2
,,"动物森林","范玮琪",押爆,爆气,330,62,24,B - 右下单点,B - 右下右滑条中间,815910,25 + 0.1
,,"动物森林","范玮琪",押爆,爆气,121,27,12,A - 左边单点,A - 左边右滑条中间,815904,25 + 0.1
,,"动物森林","范玮琪",押爆,爆气,124,28,0,A - 右边单点,A - 左边右滑条结尾,815902,25 + 0.1
,,"动物森林","范玮琪",押爆,爆气,328,62,12,B - 右边单点,B - 左下长条中间,815381,25 + 0.0
,,"动物森林","范玮琪",押爆,爆气,101,24,16,A - 左下单点,A - 左边单点,815378,25 + 0.0
,,"动物森林","范玮琪",超极限,爆气,116,26,11,A - 右下单点,A - 右下长条结尾、左下单点、一单点（cool）,819740,27 - 0.2
,,"动物森林","范玮琪",超极限,爆气,118,26,24,A - 左下单点,A - 右边滑点,818558,26 - 0.4
,,"动物森林","范玮琪",超极限,爆气,123,27,27,A - 右边单点,A - 左边右滑条中间,818024,26 - 0.5
,,"动物森林","范玮琪",超极限,爆气,332,62,31,B - 一单点（cool）、右下滑点,B - 右下右滑条结尾、左边单点,817090,26 + 0.3
,,"动物森林","范玮琪",超极限,爆气,332,63,0,B - 一单点（cool）、右下滑点,B - 右下右滑条结尾、左边单点,817090,26 + 0.3
,,"动物森林","范玮琪",超极限,爆气,107,25,3,A - 右边长条中间,A - 右边滑点,816438,25 + 0.2
,,"动物森林","范玮琪",超极限,爆气,118,26,23,A - 左下单点,A - 右下滑点,816437,25 + 0.2
,,"动物森林","范玮琪",超极限,爆气,123,27,25,A - 右边单点,A - 左边右滑条中间,816433,25 + 0.2
,,"动物森林","范玮琪",超极限,爆气,330,62,23,B - 右下单点,B - 右下右滑条中间,815910,25 + 0.1
,,"动物森林","范玮琪",超极限,爆气,106,25,2,A - 右边长条中间,A - 右边滑点,815908,25 + 0.1
G,6,"Good Time","Owl City",非押爆,爆气,158,25,14,A - 左下单点,A - 右边滑点,1128917,32 - 0.1
G,6,"Good Time","Owl City",非押爆,爆气,158,25,13,A - 左下单点,A - 右边滑点,1126796,32 - 0.5
G,6,"Good Time","Owl City",非押爆,爆气,344,50,16,B - 右边滑点,B - 左边单点,1126270,31 + 0.4
G,6,"Good Time","Owl City",非押爆,爆气,347,50,20,B - 左下左滑条开始,B - 右下单点,1125211,31 + 0.2
G,6,"Good Time","Owl City",非押爆,爆气,158,25,12,A - 左下单点,A - 右边滑点,1124675,31 + 0.1
G,6,"Good Time","Owl City",非押爆,爆气,356,51,8,B - 左下左滑条中间、右边单点,B - 右边单点,1124151,31 + 0.0
G,6,"Good Time","Owl City",非押爆,爆气,345,50,17,B - 右边滑点,B - 左边单点,1124149,31 + 0.0
G,6,"Good Time","Owl City",非押爆,爆气,423,57,6,B - 右下单点,B - 左边滑点,1124149,31 + 0.0
G,6,"Good Time","Owl City",押爆,爆气,344,50,16,B - 右边滑点,B - 右下单点,1131574,32 + 0.4
G,6,"Good Time","Owl City",押爆,爆气,351,51,0,B - 左下左滑条中间、右下单点,B - 右边单点,1130515,32 + 0.2
G,6,"Good Time","Owl City",押爆,爆气,158,25,16,A - 左下单点,A - 左下左滑条开始,1130508,32 + 0.2
G,6,"Good Time","Owl City",押爆,爆气,356,51,8,B - 左下左滑条中间、右边单点,B - 右下单点,1129455,32 + 0.0
G,6,"Good Time","Owl City",押爆,爆气,345,50,17,B - 右边滑点,B - 右下单点,1129453,32 + 0.0
G,6,"Good Time","Owl City",押爆,爆气,158,25,10,A - 左下单点,A - 右边滑点,1128917,32 - 0.1
G,6,"Good Time","Owl City",押爆,爆气,405,55,16,B - 右下单点,B - 左边单点、右边单点,1128394,32 - 0.2
G,6,"Good Time","Owl City",押爆,爆气,442,59,0,B - 左边单点、右边单点,B - 右下单点,1128394,32 - 0.2
G,6,"Good Time","Owl City",押爆,爆气,354,51,4,B - 左下左滑条中间,B - 右边单点,1127333,32 - 0.4
G,6,"Good Time","Owl City",押爆,爆气,346,50,18,B - 右边滑点,B - 右下单点,1127332,32 - 0.4
G,6,"Good Time","Owl City",超极限,爆气,351,50,31,B - 左下左滑条中间、右下单点,B - 右边单点、一单点（cool）,1132226,34 - 0.5
G,6,"Good Time","Owl City",超极限,爆气,344,50,15,B - 右边滑点,B - 右下单点,1131574,32 + 0.4
G,6,"Good Time","Owl City",超极限,爆气,356,51,7,B - 左下左滑条中间、右边单点,B - 右下单点,1131046,32 + 0.3
G,6,"Good Time","Owl City",超极限,爆气,158,25,15,A - 左下单点,A - 左下左滑条开始,1130508,32 + 0.2
G,6,"Good Time","Owl City",超极限,爆气,345,50,17,B - 右边滑点,B - 右下单点,1129453,32 + 0.0
G,6,"Good Time","Owl City",超极限,爆气,354,51,3,B - 二单点（cool）、左下左滑条中间,B - 右边单点、一单点（cool）,1129164,34 - 0.1
G,6,"Good Time","Owl City",超极限,爆气,354,51,4,B - 二单点（cool）、左下左滑条中间,B - 右边单点、一单点（cool）,1129164,34 - 0.1
G,6,"Good Time","Owl City",超极限,爆气,158,25,9,A - 左下单点,A - 右边滑点,1128917,32 - 0.1
G,6,"Good Time","Owl City",超极限,爆气,405,55,15,B - 一单点（cool）、右下单点,B - 左边单点、右边单点,1128514,33 - 0.2
G,6,"Good Time","Owl City",超极限,爆气,405,55,16,B - 一单点（cool）、右下单点,B - 左边单点、右边单点,1128514,33 - 0.2
,,"专属味道","汪苏泷/林希儿",非押爆,极限,674,81,0,B - 左下单点,B - 右下单点,1316168,29 - 0.5
,,"专属味道","汪苏泷/林希儿",非押爆,极限,741,85,9,B - 左边长条中间,B - 左下滑点,1315825,28 + 0.3
,,"专属味道","汪苏泷/林希儿",非押爆,极限,671,80,24,B - 右下右滑条中间,B - 右边单点,1315475,28 + 0.1
,,"专属味道","汪苏泷/林希儿",非押爆,极限,741,85,10,B - 左边长条中间,B - 左下滑点,1315306,28 + 0.0
,,"专属味道","汪苏泷/林希儿",非押爆,极限,740,85,8,B - 左边长条中间,B - 左边滑点,1315133,28 - 0.1
,,"专属味道","汪苏泷/林希儿",非押爆,极限,748,85,25,B - 右下单点,B - 右下滑点,1315132,28 - 0.1
,,"专属味道","汪苏泷/林希儿",非押爆,极限,675,81,4,B - 左边单点,B - 右边滑点,1315129,28 - 0.1
,,"专属味道","汪苏泷/林希儿",非押爆,极限,740,85,7,B - 左边长条中间,B - 左边滑点,1314960,28 - 0.2
,,"专属味道","汪苏泷/林希儿",非押爆,极限,679,81,16,B - 左边长条中间,B - 左下单点,1314956,28 - 0.2
,,"专属味道","汪苏泷/林希儿",非押爆,极限,677,81,12,B - 左边长条开始,B - 左下单点,1314782,28 - 0.3
,,"专属味道","汪苏泷/林希儿",押爆,极限,739,85,5,B - 左边长条中间,B - 左下滑点,1316863,29 - 0.1
,,"专属味道","汪苏泷/林希儿",押爆,极限,674,81,0,B - 左下单点,B - 右边滑点,1316860,29 - 0.1
,,"专属味道","汪苏泷/林希儿",押爆,极限,669,80,20,B - 右下右滑条中间,B - 右边单点,1316513,29 - 0.3
,,"专属味道","汪苏泷/林希儿",押爆,极限,675,81,2,B - 左边单点,B - 右边滑点,1316513,29 - 0.3
,,"专属味道","汪苏泷/林希儿",押爆,极限,677,81,12,B - 左边长条开始,B - 左下单点,1316513,29 - 0.3
,,"专属味道","汪苏泷/林希儿",押爆,极限,739,85,6,B - 左边长条中间,B - 左下滑点,1316344,29 - 0.4
,,"专属味道","汪苏泷/林希儿",押爆,极限,738,85,4,B - 左边长条中间,B - 左边滑点,1316171,29 - 0.5
,,"专属味道","汪苏泷/林希儿",押爆,极限,747,85,20,B - 右边单点,B - 右边滑点,1316171,29 - 0.5
,,"专属味道","汪苏泷/林希儿",押爆,极限,674,80,28,B - 左下单点,B - 右下单点,1316168,29 - 0.5
,,"专属味道","汪苏泷/林希儿",押爆,极限,738,85,3,B - 左边长条中间,B - 左边滑点,1315998,28 + 0.4
,,"专属味道","汪苏泷/林希儿",超极限,极限,674,81,0,B - 左下单点,B - 右边滑点,1317552,29 + 0.3
,,"专属味道","汪苏泷/林希儿",超极限,极限,738,85,4,B - 左边长条中间,B - 左下滑点,1317382,29 + 0.2
,,"专属味道","汪苏泷/林希儿",超极限,极限,669,80,19,B - 右下右滑条中间,B - 右边单点,1317032,29 + 0.0
,,"专属味道","汪苏泷/林希儿",超极限,极限,739,85,5,B - 左边长条中间,B - 左下滑点,1316863,29 - 0.1
,,"专属味道","汪苏泷/林希儿",超极限,极限,747,85,20,B - 右边单点,B - 右下滑点,1316863,29 - 0.1
,,"专属味道","汪苏泷/林希儿",超极限,极限,674,80,31,B - 左下单点,B - 右边滑点,1316860,29 - 0.1
,,"专属味道","汪苏泷/林希儿",超极限,极限,738,85,3,B - 左边长条中间,B - 左边滑点,1316690,29 - 0.2
,,"专属味道","汪苏泷/林希儿",超极限,极限,746,85,19,B - 左边长条结尾,B - 右边滑点,1316690,29 - 0.2
,,"专属味道","汪苏泷/林希儿",超极限,极限,673,80,27,B - 右下右滑条结尾,B - 右下单点,1316687,29 - 0.2
,,"专属味道","汪苏泷/林希儿",超极限,极限,737,85,2,B - 左边长条中间,B - 左边滑点,1316517,29 - 0.3
W,6,"王妃","萧敬腾",非押爆,爆气,631,76,4,B - 右下右滑条中间,B - 左边长条结尾、右边长条结尾,1333984,41 - 0.2
W,6,"王妃","萧敬腾",非押爆,爆气,629,76,0,B - 右下右滑条开始,B - 左边长条中间、右边长条中间,1332393,41 - 0.5
W,6,"王妃","萧敬腾",非押爆,爆气,630,76,2,B - 右下右滑条中间,B - 左边长条中间、右边长条中间,1332393,41 - 0.5
W,6,"王妃","萧敬腾",非押爆,爆气,628,75,28,B - 左下单点,B - 左边长条中间、右边长条中间,1331333,40 + 0.3
W,6,"王妃","萧敬腾",非押爆,爆气,630,76,1,B - 右下右滑条中间,B - 左边长条中间、右边长条中间,1330802,40 + 0.2
W,6,"王妃","萧敬腾",非押爆,爆气,627,75,24,B - 右下单点,B - 左边长条中间、右边长条中间,1330273,40 + 0.1
W,6,"王妃","萧敬腾",非押爆,爆气,626,75,20,B - 左下单点,B - 左边长条中间、右边长条中间,1329213,40 - 0.1
W,6,"王妃","萧敬腾",非押爆,爆气,629,75,30,B - 右下右滑条开始,B - 左边长条中间、右边长条中间,1329211,40 - 0.1
W,6,"王妃","萧敬腾",押爆,爆气,629,76,0,B - 右下右滑条开始,B - 左边长条结尾、右边长条结尾,1338757,42 - 0.3
W,6,"王妃","萧敬腾",押爆,爆气,628,75,28,B - 左下单点,B - 左边长条中间、右边长条中间,1337697,42 - 0.5
W,6,"王妃","萧敬腾",押爆,爆气,627,75,24,B - 右下单点,B - 左边长条中间、右边长条中间,1336637,41 + 0.3
W,6,"王妃","萧敬腾",押爆,爆气,626,75,20,B - 左下单点,B - 左边长条中间、右边长条中间,1335577,41 + 0.1
W,6,"王妃","萧敬腾",押爆,爆气,629,75,30,B - 右下右滑条开始,B - 左边长条中间、右边长条中间,1335575,41 + 0.1
W,6,"王妃","萧敬腾",押爆,爆气,625,75,16,B - 右下单点,B - 左边长条中间、右边长条中间,1334517,41 - 0.1
W,6,"王妃","萧敬腾",押爆,爆气,628,75,26,B - 左下单点,B - 左边长条中间、右边长条中间,1334515,41 - 0.1
W,6,"王妃","萧敬腾",超极限,爆气,629,75,31,B - 一单点（cool）、右下右滑条开始,B - 左边长条结尾、右边长条结尾,1338877,43 - 0.3
W,6,"王妃","萧敬腾",超极限,爆气,628,75,27,B - 一单点（cool）、左下单点,B - 左边长条中间、右边长条中间,1337817,43 - 0.5
W,6,"王妃","萧敬腾",超极限,爆气,628,75,28,B - 一单点（cool）、左下单点,B - 左边长条中间、右边长条中间,1337817,43 - 0.5
W,6,"王妃","萧敬腾",超极限,爆气,627,75,23,B - 一单点（cool）、右下单点,B - 左边长条中间、右边长条中间,1336757,42 + 0.3
W,6,"王妃","萧敬腾",超极限,爆气,627,75,24,B - 一单点（cool）、右下单点,B - 左边长条中间、右边长条中间,1336757,42 + 0.3
W,6,"王妃","萧敬腾",超极限,爆气,626,75,19,B - 一单点（cool）、左下单点,B - 左边长条中间、右边长条中间,1335697,42 + 0.1
W,6,"王妃","萧敬腾",超极限,爆气,626,75,20,B - 一单点（cool）、左下单点,B - 左边长条中间、右边长条中间,1335697,42 + 0.1
W,6,"王妃","萧敬腾",超极限,爆气,629,75,29,B - 一单点（cool）、右下右滑条开始,B - 左边长条中间、右边长条中间,1335695,42 + 0.1
W,6,"王妃","萧敬腾",超极限,爆气,629,75,30,B - 一单点（cool）、右下右滑条开始,B - 左边长条中间、右边长条中间,1335695,42 + 0.1
W,6,"王妃","萧敬腾",超极限,爆气,625,75,15,B - 一单点（cool）、右下单点,B - 左边长条中间、右边长条中间,1334637,42 - 0.1
