字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
W,6,"When You Know What Love Is","Craig David",,红色,分开,205 + 513,A - 二轨单点^^^B - 三轨单点,A - 二一轨滑键^^^B - 四三轨滑键,354,662,65 + 0.2,205、513,A - 二轨单点,A - 二一轨滑键,354,662,1113333,33 - 0.4
S,10,"Shiny","高颖浠",,,分开,826 + 1054,B - 二轨单点、三轨长条右滑^^^B - 三二轨滑条,B - 二一轨滑键、四三轨滑键^^^B - 二轨单点、三轨单点,662,1301,107 - 0.2,826,B - 二轨单点、三轨长条右滑,B - 二一轨滑键、四三轨滑键,662,1301,2840606,53 + 0.4
,,"藏不住的心跳","朱主爱",,红色,分开,270 + 349,B - 三轨单点^^^B - 一轨长条开始、四轨长条开始,B - 四轨长条左滑^^^B - 二轨单点,239,471,63 - 0.5,349,B - 一轨长条开始、四轨长条开始,B - 二轨单点,239,471,914803,32 - 0.5
,,"超大只怪兽","焦迈奇",,红色,分开,120 + 297、120 + 299,A - 一轨单点、四轨单点^^^B - 四轨单点,A - 二轨单点^^^B - 二轨单点,173,336,54 - 0.2,120,A - 一轨单点、四轨单点,A - 二轨单点,173,336,698176,28 + 0.0
,,"アリエラ","佐香智久/天月-あまつき-",,红色,分开,107 + 465、108 + 465,A - 二轨长条中间^^^B - 三轨单点,A - 一轨单点^^^B - 三轨单点,315,696,82 - 0.5,107、108,A - 二轨长条中间,A - 一轨单点,315,696,1617009,44 - 0.4
,,"Summer Time","倖田來未",,,分开,214 + 629,A - 一轨长条右滑^^^B - 四轨长条左滑,A - 二轨长条左滑、三轨长条结尾^^^B - 二轨长条结尾、三轨长条右滑,485,949,83 - 0.5,214,A - 一轨长条右滑,A - 二轨长条左滑、三轨长条结尾,485,949,1834830,42 - 0.5
,,"HIT","SEVENTEEN",,,分开,190 + 492,A - 四轨长条左滑^^^B - 一轨长条右滑,A - 四轨长条左滑^^^B - 一轨长条右滑,348,696,60 + 0.4,190、492,A - 四轨长条左滑,A - 四轨长条左滑,348,696,1304611,30 + 0.2
F,7,"Focus","TANGRAM",,,分开,158 + 347、158 + 579、347 + 579,A - 四轨单点^^^B - 四轨单点,A - 二轨单点、三轨单点^^^B - 一轨单点、四轨单点,277,660,64 + 0.0,158、347、579,A - 四轨单点,A - 二轨单点、三轨单点,277,660,1456088,32 + 0.0
,,"DAYS of DASH","鈴木このみ",,,分开,304 + 931,A - 一轨长条开始^^^B - 四轨长条开始,A - 二一轨滑键、四三轨滑键^^^B - 一二轨滑键、三四轨滑键,612,1244,82 - 0.4,304、931,A - 一轨长条开始,A - 二一轨滑键、四三轨滑键,612,1244,1977867,41 - 0.2
,,"盲眼画师","河图",,红色,分开,406 + 842、406 + 843、406 + 844、407 + 842、407 + 843、407 + 844、408 + 842、408 + 843、408 + 844,A - 二轨单点^^^B - 三轨单点,A - 二轨单点^^^B - 三轨单点,537,973,90 + 0.2,406、407、408、842、843、844,A - 二轨单点,A - 二轨单点,537,973,1575099,45 + 0.1
,,"BEE","Rothy",,红色,分开,97 + 293,A - 一轨单点、四轨长条开始^^^B - 一轨长条开始、四轨单点,A - 四三轨滑键^^^B - 一二轨滑键,218,414,58 - 0.2,293,B - 一轨长条开始、四轨单点,B - 一二轨滑键,218,414,803615,29 - 0.1
,,"One In A Billion","Wake Up, May'n!",,,分开,417 + 1063,A - 一轨单点、三轨长条右滑^^^B - 一轨长条开始、四轨单点,A - 二轨长条结尾、四轨长条结尾^^^B - 一二轨滑键、三四轨滑键,627,1292,85 - 0.2,417,A - 一轨单点、三轨长条右滑,A - 二轨长条结尾、四轨长条结尾,627,1292,2330212,43 - 0.4
A,8,"A型のうた","西野カナ",,,分开,354 + 415,B - 二轨长条开始^^^B - 四轨单点,B - 三轨长条右滑^^^B - 二轨长条左滑,344,704,75 + 0.1,415,B - 四轨单点,B - 二轨长条左滑,344,704,1598487,38 + 0.1
,,"树洞","欧阳娜娜",,,分开,745 + 828,B - 一轨长条开始、四轨单点^^^B - 二轨长条左滑、四轨单点,B - 一轨长条中间^^^B - 三轨长条中间、四轨长条中间,566,985,72 + 0.2,828,B - 二轨长条左滑、四轨单点,B - 三轨长条中间、四轨长条中间,566,985,1642380,38 - 0.1
A,9,"Another(Feat. 王嘉尔)","秦奋",,,分开,608 + 1356、608 + 1358、609 + 1356、609 + 1358、609 + 1356、609 + 1358、610 + 1356、610 + 1358、610 + 1356、610 + 1358,A - 四轨长条中间^^^B - 一轨长条中间,A - 一轨长条开始、四轨单点^^^B - 一轨单点、四轨长条开始,754,1573,108 + 0.0,608、610、1356、1358,A - 四轨长条中间,A - 一轨长条开始、四轨单点,754,1573,2721109,54 + 0.0
I,6,"I Want You to Know","Zedd/Selena Gomez",,,分开,253 + 669,A - 二轨长条中间^^^B - 一轨长条中间,A - 三轨单点^^^B - 四轨单点,445,907,64 + 0.1,669,B - 一轨长条中间,B - 四轨单点,445,907,1518204,34 - 0.4
,,"光耀","梁心颐",,红色,分开,231 + 534、231 + 540、237 + 534、237 + 540,A - 四轨长条开始^^^B - 一轨长条开始,A - 一轨单点^^^B - 四轨单点,327,630,63 + 0.0,231、237、534、540,A - 四轨长条开始,A - 一轨单点,327,630,1135519,32 - 0.5
,,"世界は恋に落ちている","CHiCO with HoneyWorks",,,分开,51 + 431,A - 四轨长条开始^^^B - 一轨长条右滑,A - 四轨单点^^^B - 三轨单点,346,720,67 + 0.4,51,A - 四轨长条开始,A - 四轨单点,346,720,1470861,34 + 0.3
,,"别再靠近我了","陈雪凝",,红色,存气,307 + 736,A - 四轨长条中间^^^B - 一轨长条开始、四轨单点,A - 二轨长条结尾、四轨长条结尾^^^B - 一轨长条结尾、四轨长条结尾,409,887,98 + 0.0,699,B - 二轨长条中间、四轨单点,B - 二轨长条左滑、四轨长条中间,409,887,1568631,52 - 0.2
