字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
,,"两人份美好","李俊毅",,红色,分开,52 + 176、52 + 177、52 + 178、52 + 179、52 + 180、53 + 176、53 + 177、53 + 178、53 + 179、53 + 180,A - 左下角数字 1 单点^^^B - 右上角数字 1 单点,A - 右上角数字 13 单点^^^B - 左下角数字 5 单点,109,244,50 + 0.0,176、177、178、179、180,B - 右上角数字 1 单点,B - 左下角数字 5 单点,109,244,733473,25 + 0.0
L,7,"旅行的爱情","Samuel",,红色,分开,101 + 195、101 + 197、101 + 280、101 + 282,A - 右上角数字 1 单点^^^B - 左上角数字 7 单点,A - 左边数字 5 蓝条结尾^^^B - 左边数字 9 单点,148,319,45 + 0.3,101,A - 右上角数字 1 单点,A - 左边数字 5 蓝条结尾,148,319,796627,23 - 0.1
M,8,"Magic Dream","APPRIL",,,分开,172 + 310,A - 左下角数字 1 单点^^^B - 左下角数字 1 单点,A - 左上角数字 6 单点^^^B - 左上角数字 6 单点,205,379,58 + 0.0,172、310,A - 左下角数字 1 单点,A - 左上角数字 6 单点,205,379,1123826,29 + 0.0
C,10,"courage","戸松遥",,,分开,108 + 431、108 + 432、108 + 433、108 + 434、109 + 431、109 + 432、109 + 433、109 + 434、109 + 431、109 + 432,A - 左上角数字 7 单点^^^B - 右下角数字 7 单点,A - 左上角数字 3 绿条结尾、右上角数字 4 单点^^^B - 右下角数字 3 绿条结尾、左下角数字 4 单点,306,628,61 + 0.2,108、109、110、111、431、432、433、434,A - 左上角数字 7 单点,A - 左上角数字 3 绿条结尾、右上角数字 4 单点,306,628,1595745,31 - 0.4
Y,6,"赝品","简弘亦",,红色,分开,82 + 166,A - 右下角数字 6 单点^^^B - 左下角数字 1 蓝条开始,A - 左上角数字 9 单点^^^B - 左上角数字 9 绿条中间,165,326,54 + 0.4,166,B - 左下角数字 1 蓝条开始,B - 左上角数字 9 绿条中间,165,326,925005,28 + 0.3
,,"滚烫的青春","王源",,红色,分开,151 + 198、153 + 198、154 + 198、155 + 198,B - 左上角数字 8 绿条结尾、右上角数字 1 单点^^^B - 右下角数字 5 单点,B - 右下角数字 3 蓝条中间^^^B - 右下角数字 3 单点,118,257,61 - 0.4,151、153、154、155,B - 左上角数字 8 绿条结尾、右上角数字 1 单点,B - 右下角数字 3 蓝条中间,118,257,763048,33 + 0.0
S,10,"Shiny","高颖浠",,,分开,187 + 538、187 + 539、188 + 538、188 + 539,A - 右上角数字 1 单点^^^B - 右上角数字 9 单点,A - 左下角数字 2 单点^^^B - 左下角数字 2 单点,421,800,96 + 0.0,187、188、538、539,A - 右上角数字 1 单点,A - 左下角数字 2 单点,421,800,2382238,48 + 0.0
D,8,"DEAREST DROP","田所あずさ",,,分开,107 + 433、107 + 434、108 + 433、108 + 434,A - 右上角数字 1 单点^^^B - 左下角数字 1 单点,A - 左下角数字 4 单点^^^B - 右上角数字 4 单点,309,598,53 + 0.0,107、108、433、434,A - 右上角数字 1 单点,A - 左下角数字 4 单点,309,598,1255405,27 - 0.5
,,"七つ紅葉灯","木制みゅーと",100,,分开,265 + 333、265 + 334、265 + 335、265 + 336、268 + 333、268 + 334、268 + 335、268 + 336、271 + 333、271 + 334,A - 左下角数字 4 蓝条结尾、右上角数字 5 蓝条开始^^^A - 左上角数字 11 单点,A - 右上角数字 3 蓝条结尾、左上角数字 4 蓝条开始^^^A - 左下角数字 6 蓝条结尾、下面数字 7 单点,430,855,106 - 0.5,333、334、335、336,A - 左上角数字 11 单点,A - 左下角数字 6 蓝条结尾、下面数字 7 单点,430,855,2526410,55 + 0.0
L,9,"Last One Standing","Simple Plan",,,分开,102 + 269、110 + 269、269 + 326、269 + 334,A - 左上角数字 1 单点、上面数字 1 单点^^^B - 右下角数字 1 单点,A - 右上角数字 3 单点、左上角数字 3 单点^^^B - 左下角数字 6 单点,212,546,60 + 0.4,269,B - 右下角数字 1 单点,B - 左下角数字 6 单点,212,546,1393802,31 + 0.0
B,6,"Bon Bon(给他一击)","强东玥",,,分开,40 + 274,A - 右上角数字 3 单点^^^B - 左上角数字 7 单点,A - 右上角数字 1 蓝条结尾^^^B - 右下角数字 10 绿条开始,158,302,42 + 0.0,40,A - 右上角数字 3 单点,A - 右上角数字 1 蓝条结尾,158,302,797622,22 - 0.1
Z,8,"最苦的甜","胡夏",,红色,分开,143 + 350,A - 左下角数字 3 单点^^^B - 右上角数字 3 单点,A - 右下角数字 8 绿条开始^^^B - 左上角数字 8 绿条开始,191,398,54 + 0.4,143、350,A - 左下角数字 3 单点,A - 右下角数字 8 绿条开始,191,398,1002762,27 + 0.2
D,8,"单线告别","接个吻，开一枪/刘至佳",,,分开,121 + 358、122 + 358、161 + 358、171 + 358、172 + 358、173 + 358、245 + 358、246 + 358、287 + 358、288 + 358,A - 右下角数字 2 蓝条开始^^^B - 右上角数字 3 单点,A - 右上角数字 6 单点^^^B - 右边数字 8 绿条开始,198,388,50 + 0.1,358,B - 右上角数字 3 单点,B - 右边数字 8 绿条开始,198,388,1091443,26 + 0.2
,,"Time with you","圭贤",,红色,分开,133 + 193,B - 上面数字 6 单点^^^B - 左上角数字 10 单点,B - 左上角数字 10 蓝条结尾^^^B - 右上角数字 6 蓝条结尾,125,232,51 - 0.1,193,B - 左上角数字 10 单点,B - 右上角数字 6 蓝条结尾,125,232,673929,26 + 0.1
,,"Good Girl 赶快爱","陈芳语",,红色,分开,118 + 296、118 + 297、118 + 300、118 + 301、118 + 302、119 + 296、119 + 297、119 + 300、119 + 301、119 + 302,A - 左边数字 9 单点^^^B - 右边数字 9 单点,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,151,329,56 + 0.0,118、119、122、123、124、296、297、300、301、302,A - 左边数字 9 单点,A - 右下角数字 1 单点,151,329,1028053,28 + 0.0
R,6,"如果当时","胡夏",,红色,存气,180 + 276,A - 下面数字 14 单点^^^B - 左边数字 6 蓝条开始,A - 右上角数字 17 单点^^^B - 左上角数字 7 单点,183,392,65 + 0.1,276,B - 左边数字 6 蓝条开始,B - 左上角数字 7 单点、右上角数字 7 单点,183,392,968922,34 - 0.3
T,8,"淘气堡","Chic Chili",,,分开,150 + 333,A - 左下角数字 1 单点^^^B - 右上角数字 2 单点,A - 左下角数字 6 单点^^^B - 右上角数字 10 单点,198,457,52 - 0.1,333,B - 右上角数字 2 单点,B - 右上角数字 10 单点,198,457,1231883,27 - 0.1
A,8,"爱情的花样","孙燕姿",,红色,分开,108 + 161、108 + 162、108 + 327、108 + 328、108 + 380、108 + 381、109 + 161、109 + 162、109 + 327、109 + 328,A - 左下角数字 6 单点^^^A - 右下角数字 6 单点,A - 左下角数字 10 蓝条结尾、右上角数字 11 单点^^^A - 右下角数字 10 蓝条结尾、左上角数字 11 单点,210,429,68 + 0.0,108、109、161、162、327、328、380、381,A - 左下角数字 6 单点,A - 左下角数字 10 蓝条结尾、右上角数字 11 单点,210,429,1229644,34 + 0.0
,,"Shatter Me","Lindsey Stirling/Lzzy Hale",,,分开,292 + 365、292 + 658、365 + 658,A - 左下角数字 1 蓝条开始、右上角数字 1 蓝条开始^^^A - 下面数字 1 蓝条开始、上面数字 1 蓝条开始,A - 右上角数字 6 蓝条开始^^^A - 左下角数字 6 蓝条开始,439,731,98 + 0.0,292、365、658,A - 左下角数字 1 蓝条开始、右上角数字 1 蓝条开始,A - 右上角数字 6 蓝条开始,439,731,2107854,49 + 0.0
,,"Let Me Hear","Fear, and Loathing in Las Vegas",,,分开,333 + 901、333 + 903、333 + 908,A - 上面数字 5 单点、右下角数字 5 蓝条开始^^^B - 左上角数字 1 单点、右上角数字 1 单点,A - 左上角数字 2 单点、右上角数字 2 蓝条开始^^^B - 左下角数字 3 单点,512,994,123 + 0.4,901、903、908,B - 左上角数字 1 单点、右上角数字 1 单点,B - 左下角数字 3 单点,512,994,2933962,67 + 0.0
,,"狂风里拥抱","信/A-Lin",,红色,分开,185 + 378,A - 左下角数字 8 单点^^^B - 上面数字 4 单点,A - 左边数字 9 绿条中间^^^B - 左上角数字 6 单点、右上角数字 6 单点,238,493,80 - 0.1,378,B - 上面数字 4 单点,B - 左上角数字 6 单点、右上角数字 6 单点,238,493,1368692,40 + 0.0
,,"青春大满贯","胡夏",,红色,分开,46 + 205,A - 左下角数字 3 单点^^^B - 右上角数字 3 单点,A - 右边数字 6 单点^^^B - 左边数字 15 单点,192,332,50 + 0.0,205,B - 右上角数字 3 单点,B - 左边数字 15 单点,192,332,864708,25 + 0.0
W,6,"我的名字","焦迈奇",,,分开,134 + 261、135 + 261、136 + 261、137 + 261、138 + 261、139 + 261、261 + 293、261 + 294、261 + 295、261 + 296,A - 右下角数字 1 单点^^^B - 左上角数字 5 单点,A - 上面数字 5 单点^^^B - 左上角数字 12 绿条中间,197,356,42 - 0.3,261,B - 左上角数字 5 单点,B - 左上角数字 12 绿条中间,197,356,894132,21 + 0.0
W,6,"When You Know What Love Is","Craig David",,红色,分开,115 + 249、115 + 250、115 + 251、116 + 249、116 + 250、116 + 251、117 + 249、117 + 250、117 + 251,A - 左上角数字 1 单点^^^B - 右下角数字 1 单点,A - 左下角数字 6 蓝条开始^^^B - 右上角数字 6 蓝条开始,154,288,52 + 0.0,115、116、117、249、250、251,A - 左上角数字 1 单点,A - 左下角数字 6 蓝条开始,154,288,878514,26 + 0.0
,,"爱在我身边","吴映洁",,红色,存气,63 + 134,A - 右上角数字 5 单点^^^B - 左下角数字 5 单点,A - 左上角数字 18 单点^^^B - 左下角数字 10 单点,80,175,45 + 0.3,129、130、134、142,B - 中间数字 2 单点,B - 左下角数字 7 单点,80,175,469880,23 - 0.4
S,6,"Señorita","Shawn Mendes/Camila Cabello",,红色,分开,103 + 191、103 + 192、103 + 193、103 + 194、104 + 191、104 + 192、104 + 193、104 + 194、104 + 191、104 + 192,B - 左上角数字 1 单点^^^B - 右上角数字 8 单点,B - 左边数字 9 单点^^^B - 左上角数字 8 蓝条结尾,102,268,52 - 0.5,191、192、193、194,B - 右上角数字 8 单点,B - 左上角数字 8 蓝条结尾,102,268,788852,28 - 0.5
,,"超大只怪兽","焦迈奇",,红色,分开,53 + 133、53 + 134、53 + 144、53 + 145、53 + 146、53 + 148、54 + 133、54 + 134、54 + 144、54 + 145,A - 右下角数字 1 单点^^^B - 右上角数字 5 单点,A - 左下角数字 5 单点^^^B - 右上角数字 6 单点,95,175,45 - 0.2,53、54、65,A - 右下角数字 1 单点,A - 左下角数字 5 单点,95,175,542144,24 - 0.2
G,8,"孤注一掷的舞者","DOES",,,分开,191 + 250、191 + 269、192 + 250、192 + 269、192 + 250、192 + 269、192 + 250、192 + 269、193 + 250、193 + 269,A - 右上角数字 1 单点^^^B - 左下角数字 4 单点,A - 左下角数字 6 单点^^^B - 右边数字 4 单点,231,427,54 - 0.1,191、192、193,A - 右上角数字 1 单点,A - 左下角数字 6 单点,231,427,1273149,27 + 0.0
C,6,"彻底","庄心妍",,,分开,108 + 331,A - 左下角数字 1 单点^^^B - 左下角数字 1 单点,A - 右下角数字 5 单点^^^B - 右下角数字 5 单点,213,436,48 + 0.0,108、331,A - 左下角数字 1 单点,A - 右下角数字 5 单点,213,436,1109792,24 + 0.0
W,8,"我的告白","王栎鑫/周文杰",20,,分开,357 + 391,B - 上面数字 5 单点^^^B - 上面数字 4 单点,B - 左上角数字 3 单点^^^B - 左上角数字 6 蓝条结尾、右上角数字 7 单点,303,526,61 - 0.5,385、391,B - 右下角数字 9 单点,B - 下面数字 2 蓝条结尾、右上角数字 3 单点,303,526,1219554,31 - 0.3
W,9,"五等分の気持ち","花泽香菜/竹達彩奈/伊藤美来/佐倉綾音/水瀬いのり",,,存气,213 + 429、213 + 430、214 + 428、214 + 429、214 + 430、214 + 434、214 + 435、215 + 434、215 + 428、215 + 429,A - 左下角数字 1 单点^^^B - 左上角数字 3 单点,A - 左下角数字 5 单点^^^B - 右下角数字 5 蓝条结尾,242,502,69 + 0.0,429、430、431、434,B - 左上角数字 3 单点,B - 右下角数字 5 蓝条中间,242,502,1456831,38 + 0.0
S,7,"SHOW THE WORLD","林俊杰",,红色,分开,144 + 184、144 + 185、144 + 211、144 + 212、145 + 184、145 + 185、145 + 211、145 + 212,A - 右上角数字 1 单点^^^B - 左上角数字 2 单点,A - 左下角数字 4 蓝条中间^^^B - 右下角数字 11 蓝条中间,180,329,61 - 0.2,144、145、184、185、211、212,A - 右上角数字 1 单点,A - 左下角数字 4 蓝条中间,180,329,957607,30 + 0.4
U,9,"UNION","OxT",,,分开,190 + 486,A - 右上角数字 1 蓝条开始^^^B - 左下角数字 1 蓝条开始,A - 右上角数字 6 绿条中间^^^B - 左下角数字 10 绿条中间,303,599,54 + 0.0,190、486,A - 右上角数字 1 蓝条开始,A - 右上角数字 6 绿条中间,303,599,1352094,27 + 0.0
R,9,"R.1.S.E","R1SE",,,分开,191 + 448,A - 左边数字 7 蓝条开始^^^B - 右边数字 7 蓝条开始,A - 上面数字 4 单点^^^B - 下面数字 4 单点,287,586,60 + 0.0,191、448,A - 左边数字 7 蓝条开始,A - 上面数字 4 单点,287,586,1580516,30 + 0.0
C,8,"宠坏","李俊佑/小潘潘",,,分开,127 + 169、127 + 302、127 + 344、169 + 302、169 + 344、302 + 344,A - 左下角数字 2 单点^^^A - 右下角数字 2 单点,A - 右上角数字 12 单点^^^A - 左上角数字 12 单点,209,384,51 - 0.2,127、169、302、344,A - 左下角数字 2 单点,A - 右上角数字 12 单点,209,384,1071152,25 + 0.4
,,"Carry on","Monsta X",,红色,分开,183 + 230、183 + 231、183 + 230、183 + 231、183 + 230、183 + 231,B - 左下角数字 10 单点^^^B - 左下角数字 11 单点,B - 右上角数字 13 单点^^^B - 左边数字 9 单点,137,260,48 - 0.1,230、231,B - 左下角数字 11 单点,B - 左边数字 9 单点,137,260,699994,24 + 0.1
,,"Dreams Come True","徐明浩",,红色,分开,131 + 263,A - 左下角数字 5 单点^^^B - 左上角数字 4 单点,A - 左上角数字 2 绿条结尾、右下角数字 3 单点^^^B - 右上角数字 8 蓝条结尾,176,358,55 - 0.2,263,B - 左上角数字 4 单点,B - 右上角数字 8 蓝条结尾,176,358,1006590,31 + 0.0
I,8,"I am YOU","Stray Kids",,红色,分开,124 + 291,A - 下面数字 8 绿条结尾、右上角数字 1 单点^^^B - 上面数字 8 绿条结尾、左下角数字 1 单点,A - 右上角数字 8 单点^^^B - 左下角数字 8 单点,249,442,58 + 0.0,124、291,A - 下面数字 8 绿条结尾、右上角数字 1 单点,A - 右上角数字 8 单点,249,442,1090347,29 + 0.0
,,"Sweet but Psycho","Ava Max",,,存气,184 + 347,A - 左上角数字 5 单点^^^B - 右上角数字 1 单点,A - 右下角数字 8 单点^^^B - 右上角数字 8 绿条中间,202,467,61 + 0.1,354、355,B - 右下角数字 4 单点,B - 左边数字 2 单点,202,467,1374530,32 - 0.3
,,"Badass Woman","Meghan Trainor",,红色,分开,41 + 146、41 + 147,A - 左上角数字 9 蓝条开始^^^B - 左上角数字 3 单点,A - 左上角数字 1 单点^^^B - 左下角数字 6 蓝条结尾,141,293,58 + 0.0,146、147,B - 左上角数字 3 单点,B - 左下角数字 6 蓝条结尾,141,293,787267,29 + 0.0
S,7,"SHOOT IT OUT","GENERATIONS from EXILE TRIBE/THE RAMPAGE from EXILE TRIBE",,,分开,248 + 323、248 + 324、248 + 327、248 + 328,B - 左下角数字 4 单点^^^B - 右下角数字 4 蓝条开始,B - 左上角数字 8 绿条开始^^^B - 右上角数字 6 蓝条中间,202,450,62 + 0.2,323、324、327、328,B - 右下角数字 4 蓝条开始,B - 右上角数字 6 蓝条中间,202,450,1262275,32 - 0.1
D,6,"Don't Need Your Love","NCT DREAM/HRVY",,红色,分开,116 + 256、116 + 266、116 + 267、126 + 256、126 + 266、126 + 267、127 + 256、127 + 266、127 + 267,A - 中间数字 11 单点^^^B - 中间数字 11 单点,A - 左上角数字 3 单点^^^B - 右下角数字 3 单点,162,319,52 - 0.4,116、126、127、256、266、267,A - 中间数字 11 单点,A - 左上角数字 3 单点,162,319,867975,26 - 0.2
M,6,"盲眼画师","河图",,,分开,110 + 220、111 + 220、112 + 220、220 + 280、220 + 281、220 + 282,A - 左上角数字 1 单点^^^B - 左下角数字 1 绿条开始、下面数字 1 绿条开始,A - 右下角数字 2 单点^^^B - 右上角数字 3 绿条中间,219,389,47 - 0.5,220,B - 左下角数字 1 绿条开始、下面数字 1 绿条开始,B - 右上角数字 3 绿条中间,219,389,1001171,23 + 0.3
D,8,"地铁等待","张紫豪",,,分开,170 + 361、170 + 362、171 + 361、171 + 362、171 + 361、171 + 362、171 + 361、171 + 362、171 + 361、171 + 362,A - 右上角数字 2 单点^^^B - 左下角数字 2 单点,A - 中间数字 6 蓝条中间^^^B - 中间数字 6 蓝条中间,224,415,49 + 0.0,170、171、361、362,A - 右上角数字 2 单点,A - 中间数字 6 蓝条中间,224,415,1055002,25 - 0.5
,,"春、恋桜。","majiko",,红色,分开,50 + 163、50 + 164,A - 右边数字 2 单点^^^B - 左边数字 2 单点,A - 右下角数字 8 单点^^^B - 左上角数字 8 单点,121,259,43 - 0.4,163、164,B - 左边数字 2 单点,B - 左上角数字 8 单点,121,259,623796,22 - 0.2
R,10,"Remember","FTISLAND",,,分开,238 + 557,A - 右下角数字 2 蓝条结尾、左下角数字 3 绿条开始^^^B - 左上角数字 2 蓝条结尾、右上角数字 3 绿条开始,A - 左下角数字 10 蓝条结尾、右下角数字 11 绿条开始^^^B - 右上角数字 10 蓝条结尾、左下角数字 11 绿条开始,406,742,64 - 0.4,238、557,A - 右下角数字 2 蓝条结尾、左下角数字 3 绿条开始,A - 左下角数字 10 蓝条结尾、右下角数字 11 绿条开始,406,742,1612779,32 - 0.2
B,6,"Brand New Story","GENERATIONS from EXILE TRIBE",,红色,分开,209 + 259、210 + 259,B - 左下角数字 10 绿条中间^^^B - 右下角数字 8 蓝条开始,B - 左下角数字 4 蓝条结尾^^^B - 右下角数字 2 单点,144,336,52 - 0.1,209、210,B - 左下角数字 10 绿条中间,B - 左下角数字 4 蓝条结尾,144,336,911853,26 + 0.2
,,"I like you(炫舞音乐季主题曲)","孟美岐",,,存气,240 + 444、240 + 442、240 + 444、240 + 445、241 + 440、241 + 443、241 + 444、242 + 442、243 + 440,A - 右上角数字 4 蓝条开始^^^B - 左上角数字 11 蓝条开始,A - 上面数字 6 蓝条结尾、左上角数字 7 单点^^^B - 右上角数字 11 单点、左下角数字 11 单点,250,509,76 + 0.0,465,B - 右边数字 6 蓝条开始、中间数字 6 蓝条开始,B - 右上角数字 7 蓝条结尾、下面数字 8 单点,250,509,1542309,39 + 0.0
Z,6,"最好的天气","郭采洁",,红色,分开,63 + 185、63 + 186、64 + 185、64 + 186、64 + 185、64 + 186、64 + 185、64 + 186、64 + 185、64 + 186,A - 左上角数字 12 绿条结尾^^^B - 右下角数字 4 绿条结尾,A - 左下角数字 13 蓝条结尾^^^B - 右上角数字 5 蓝条结尾,134,328,58 - 0.2,185、186,B - 右下角数字 4 绿条结尾,B - 右上角数字 5 蓝条结尾,134,328,949808,29 - 0.1
,,"Lil Mama","Jain",,红色,分开,145 + 217、145 + 218、145 + 219、145 + 220、146 + 217、146 + 218、146 + 219、146 + 220、150 + 217、150 + 218,B - 右上角数字 6 单点^^^B - 右上角数字 8 蓝条开始,B - 中间数字 2 单点^^^B - 右上角数字 10 蓝条开始,127,244,49 - 0.1,217、218、219、220,B - 右上角数字 8 蓝条开始,B - 右上角数字 10 蓝条开始,127,244,719641,25 + 0.0
,,"两小无猜","小木",,红色,分开,104 + 186、104 + 187、104 + 188、104 + 189、105 + 186、105 + 187、105 + 188、105 + 189,A - 左上角数字 8 蓝条开始^^^B - 右下角数字 6 单点,A - 左上角数字 4 单点^^^B - 右下角数字 2 单点,168,381,65 + 0.0,186、187、188、189,B - 右下角数字 6 单点,B - 右下角数字 2 单点,168,381,1066234,34 + 0.0
,,"灿烂之夏","王子异",,红色,存气,93 + 173,A - 右下角数字 2 单点^^^B - 右上角数字 7 单点,A - 右边数字 9 单点^^^B - 右下角数字 6 单点,111,217,44 + 0.4,177、178、179、180,B - 左下角数字 11 单点,B - 右边数字 5 单点,111,217,565902,23 - 0.5
,,"Come Back Down","Mediks",,,存气,367 + 587,A - 左上角数字 7 单点^^^B - 左上角数字 6 单点,A - 左上角数字 12 单点^^^B - 左上角数字 3 绿条开始,390,760,73 + 0.0,348、349、350,A - 右上角数字 4 单点,A - 左下角数字 10 单点,390,760,2112389,37 - 0.2
,,"Leaving California","Maroon 5",,红色,分开,84 + 260,A - 左上角数字 8 蓝条开始^^^B - 右下角数字 8 蓝条开始,A - 左边数字 6 单点^^^B - 右边数字 6 单点,163,339,58 - 0.4,260,B - 右下角数字 8 蓝条开始,B - 右边数字 6 单点,163,339,884862,29 - 0.2
,,"我的朋友","TFBOYS",,,分开,170 + 442、170 + 443、170 + 444、170 + 446、171 + 442、171 + 443、171 + 444、171 + 446、172 + 442、172 + 443,A - 上面数字 8 单点^^^B - 上面数字 8 单点,A - 左边数字 10 蓝条结尾、右上角数字 1 单点^^^B - 右下角数字 10 蓝条结尾、左上角数字 1 单点,281,582,92 + 0.0,170、171、172、174、442、443、444、446,A - 上面数字 8 单点,A - 左边数字 10 蓝条结尾、右上角数字 1 单点,281,582,1759441,46 + 0.0
M,8,"MARIA","黄明昊/KOHH",,红色,分开,161 + 195,A - 右上角数字 4 单点^^^A - 左下角数字 7 单点,A - 右上角数字 6 单点^^^A - 左上角数字 3 单点,241,445,50 + 0.2,190,A - 左上角数字 4 蓝条开始,A - 右下角数字 8 绿条开始,241,445,947386,26 + 0.0
,,"藏不住的心跳","朱主爱",,红色,分开,46 + 214、46 + 215,A - 右边数字 2 单点^^^B - 左上角数字 1 单点,A - 右下角数字 5 单点^^^B - 右下角数字 4 蓝条结尾,131,257,54 - 0.2,214、215,B - 左上角数字 1 单点,B - 右下角数字 4 蓝条结尾,131,257,771370,27 - 0.1
G,6,"Getaway","Syn Cole",,,分开,121 + 206、121 + 207、122 + 206、122 + 207、122 + 206、122 + 207、122 + 206、122 + 207、122 + 206、122 + 207,A - 左上角数字 1 绿条结尾^^^B - 左上角数字 1 绿条结尾,A - 下面数字 6 单点^^^B - 右下角数字 6 单点,164,410,55 - 0.2,206、207,B - 左上角数字 1 绿条结尾,B - 右下角数字 6 单点,164,410,1085497,28 - 0.1
X,6,"新青年","李行亮",,红色,分开,151 + 187、152 + 187,B - 右边数字 6 单点^^^B - 右下角数字 1 蓝条开始,B - 右边数字 11 单点^^^B - 右边数字 4 单点,145,286,48 - 0.3,172、173,B - 左下角数字 7 单点,B - 右边数字 10 单点,145,286,783753,24 + 0.1
D,9,"当妮走了","徐真真",,,分开,73 + 330,A - 左上角数字 9 单点^^^B - 左上角数字 2 单点,A - 左边数字 5 蓝条结尾、右上角数字 6 绿条开始^^^B - 右边数字 5 蓝条结尾、左下角数字 6 绿条开始,240,480,57 - 0.5,73,A - 左上角数字 9 单点,A - 左边数字 5 蓝条结尾、右上角数字 6 绿条开始,240,480,1203354,29 - 0.3
B,6,"Break The Rules","Charli XCX",,红色,分开,110 + 206、110 + 207、110 + 208、110 + 209,A - 右上角数字 13 单点^^^B - 右下角数字 1 单点,A - 下面数字 14 单点^^^B - 左上角数字 6 单点,141,296,58 + 0.0,110,A - 右上角数字 13 单点,A - 下面数字 14 单点,141,296,930475,32 + 0.0
,,"唱起这首歌","刘人语",,红色,分开,24 + 183、24 + 197,A - 右边数字 1 单点^^^B - 左下角数字 1 蓝条开始,A - 下面数字 7 单点^^^B - 右边数字 12 单点,182,355,56 - 0.2,183、197,B - 左下角数字 1 蓝条开始,B - 右边数字 12 单点,182,355,941566,28 - 0.1
,,"Light up","刘人语",,,分开,134 + 386、134 + 387、135 + 386、135 + 387、135 + 386、135 + 387、135 + 386、135 + 387,A - 上面数字 5 绿条中间^^^B - 下面数字 5 绿条中间,A - 右边数字 1 单点^^^B - 左边数字 1 单点,286,563,57 - 0.4,134、135、386、387,A - 上面数字 5 绿条中间,A - 右边数字 1 单点,286,563,1508310,28 + 0.3
A,9,"A型のうた","西野カナ",,,分开,112 + 249、112 + 250、112 + 251、112 + 252、113 + 249、113 + 250、113 + 251、113 + 252、249 + 330、249 + 331,A - 右下角数字 7 单点^^^B - 左上角数字 9 单点,A - 右边数字 1 单点^^^B - 中间数字 4 单点,208,426,58 + 0.4,249、250、251、252,B - 左上角数字 9 单点,B - 中间数字 4 单点,208,426,1284573,30 + 0.0
,,"All Mine","f(x)",,红色,分开,100 + 297、100 + 298、101 + 297、101 + 298、102 + 297、102 + 298,A - 右上角数字 1 蓝条中间^^^B - 左下角数字 1 蓝条开始,A - 左下角数字 8 蓝条中间^^^B - 右上角数字 8 蓝条开始,188,368,64 - 0.2,100、297、298,A - 右上角数字 1 蓝条中间,A - 左下角数字 8 蓝条中间,188,368,982867,32 - 0.1
,,"永世のクレイドル","鈴華ゆう子",,红色,分开,100 + 161、100 + 337、100 + 398、161 + 337、161 + 398、337 + 398,A - 左上角数字 1 单点^^^A - 左上角数字 9 绿条结尾、右上角数字 1 单点,A - 右上角数字 5 绿条结尾、左下角数字 6 单点^^^A - 左上角数字 5 绿条结尾、右下角数字 6 单点,224,462,59 + 0.0,100、161、337、398,A - 左上角数字 1 单点,A - 右上角数字 5 绿条结尾、左下角数字 6 单点,224,462,1054843,30 - 0.5
R,8,"Radiant","TANGRAM",,,分开,279 + 412,B - 左上角数字 1 单点^^^B - 右下角数字 2 单点,B - 右下角数字 6 单点^^^B - 下面数字 4 绿条中间、上面数字 4 绿条中间,217,454,56 - 0.3,279,B - 左上角数字 1 单点,B - 右下角数字 6 单点,217,454,1113789,28 - 0.1
,,"Ever After","Alice",,,分开,100 + 377、234 + 377、294 + 377,A - 右上角数字 1 蓝条开始^^^B - 左下角数字 15 蓝条开始,A - 左边数字 4 单点^^^B - 左上角数字 2 单点,209,411,48 + 0.3,377,B - 左下角数字 15 蓝条开始,B - 左上角数字 2 单点,209,411,1016097,25 - 0.5
,,"One In A Billion","Wake Up, May'n!",,,分开,496 + 583,B - 上面数字 3 单点^^^B - 左下角数字 4 蓝条开始,B - 右边数字 9 绿条开始^^^B - 左边数字 2 单点、中间数字 2 单点,318,656,70 - 0.4,583,B - 左下角数字 4 蓝条开始,B - 左边数字 2 单点、中间数字 2 单点,318,656,1641585,36 - 0.5
W,8,"我只喜欢你","胡夏",,,分开,241 + 334、241 + 335、241 + 336、241 + 337、241 + 338、241 + 339、241 + 340、241 + 341、241 + 342、241 + 344,B - 左上角数字 1 单点^^^B - 左上角数字 1 单点,B - 左边数字 7 绿条中间^^^B - 左下角数字 6 单点,162,420,51 - 0.2,241,B - 左上角数字 1 单点,B - 左边数字 7 绿条中间,162,420,1177244,26 - 0.3
S,7,"Sunny Side Up!","Red Velvet",,红色,分开,129 + 276、129 + 277、129 + 278、129 + 279、129 + 283、129 + 284、129 + 276、129 + 277、129 + 278、129 + 279,A - 左上角数字 1 单点^^^B - 右下角数字 1 单点,A - 左边数字 6 单点^^^B - 右边数字 6 单点,178,348,55 + 0.4,129、130、131、132、136、137、276、277、278、279,A - 左上角数字 1 单点,A - 左边数字 6 单点,178,348,937501,28 - 0.3
,,"Snapping","金请夏",,红色,分开,143 + 222,B - 左上角数字 2 单点^^^B - 右上角数字 3 蓝条开始,B - 左下角数字 5 蓝条结尾^^^B - 下面数字 8 绿条开始,116,258,50 + 0.2,222,B - 右上角数字 3 蓝条开始,B - 下面数字 8 绿条开始,116,258,805695,25 + 0.2
